226392,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","ERASMO FABIANO DA SILVEIRA30860994880   ",FATURADO,2022-12-15,2022-12-16,16/12/2022,08:20,220.0
226205,"DIEGO REMORINI MENDES                   ","REINALDO CHICAROLLI MARTINS SUP. EIRELI ","EM ROMANEIO",2022-12-16,,,,15.0
226238,"DIEGO REMORINI MENDES                   ","REINALDO CHICAROLLI MARTINS SUP EIRELI  ",FATURADO,2022-12-17,2022-12-17,,,304.0
226122,"DIEGO REMORINI MENDES                   ","REINALDO CHICAROLLI MARTINS SUP EIRELI  ",FATURADO,2022-12-17,2022-12-17,,,209.0
226205,"DIEGO REMORINI MENDES                   ","REINALDO CHICAROLLI MARTINS SUP. EIRELI ","EM ROMANEIO",2022-12-16,,,,517.0
226204,"DIEGO REMORINI MENDES                   ","REINALDO CHICAROLLI MARTINS SUP EIRELI  ","EM ROMANEIO",2022-12-16,,,,268.0
226141,"VAC PASQUALOTTO TRANSPORTES             ","SUPERMERCADO ARMELIN LTDA               ","EM ROMANEIO",2022-12-15,,,,127.0
226141,"VAC PASQUALOTTO TRANSPORTES             ","SUPERMERCADO ARMELIN LTDA               ","EM ROMANEIO",2022-12-15,,,,1857.0
226406,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","PEDRO MARCIO DA FONSECA & CIA LTDA      ",FATURADO,2022-12-16,2022-12-16,16/12/2022,19:45,55.0
226406,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","PEDRO MARCIO DA FONSECA & CIA LTDA      ",FATURADO,2022-12-16,2022-12-16,16/12/2022,19:45,22.0
226043,"DIEGO REMORINI MENDES                   ","COMERCIAL ZARAGOZA IMP E EXPORTACAO LTDA",FATURADO,2022-12-15,2022-12-15,15/12/2022,19:43,790.0
226041,"HL TRANSPORTES LTDA                     ","COMERCIAL ZARAGOZA IMP. E EXP. LTDA     ",FATURADO,2022-12-16,2022-12-16,16/12/2022,13:10,1265.0
226037,"VIVA TRANSPORTES EIRELI                 ","COMERCIAL ZARAGOZA IMP. E EXP. LTDA     ",FATURADO,2022-12-16,2022-12-16,16/12/2022,13:40,1291.0
226035,"VAC PASQUALOTTO TRANSPORTES             ","COMERCIAL ZARAGOZA IMP. E EXP. LTDA     ",FATURADO,2022-12-16,2022-12-17,17/12/2022,12:20,856.0
226034,"VAC PASQUALOTTO TRANSPORTES             ","COMERCIAL ZARAGOZA IMP. E EXP. LTDA     ",FATURADO,2022-12-15,2022-12-15,16/12/2022,00:35,698.0
226404,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","FONSECA SUPERMERCADO LTDA               ",FATURADO,2022-12-15,2022-12-16,16/12/2022,04:20,169.0
226403,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","FONSECA SUPERMERCADO LTDA               ",FATURADO,2022-12-15,2022-12-16,16/12/2022,03:05,213.0
226409,"PROPRIO                                 ","FONSECA SUPERMERCADOS LTDA              ","EM ROMANEIO",2022-12-16,,,,184.0
226408,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","PEDRO MARCIO DA FONSECA E CIA LTDA      ","EM ROMANEIO",2022-12-16,,,,126.0
226405,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","PEDRO MARCIO DA FONSECA & CIA LTDA      ",FATURADO,2022-12-15,2022-12-16,16/12/2022,04:20,126.0
226407,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","PEDRO MARCIO DA FONSECA & CIA LTDA .    ",FATURADO,2022-12-16,2022-12-16,16/12/2022,19:45,122.0
226021,"TRANSGANSO EIRELI- ME                   ","PEDRO MARCIO DA FONSECA & CIA LTDA      ",ENTREGUE,2022-12-15,2022-12-13,13/12/2022,10:10,631.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MERCADO MIRANTE DO ARUJA LTDA           ","EM ROMANEIO",2022-12-16,,,,51.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MERCADO TRINDADE LTDA                   ","EM ROMANEIO",2022-12-16,,,,26.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","M. TERUYA & CIA LTDA - ME               ","EM ROMANEIO",2022-12-16,,,,42.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","GUILHERME PESSOA DANTAS                 ","EM ROMANEIO",2022-12-16,,,,48.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","RBV SUPERMERCADO EIRELI                 ","EM ROMANEIO",2022-12-16,,,,1.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","RBV SUPERMERCADO EIRELI                 ","EM ROMANEIO",2022-12-16,,,,157.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","JSV SUPERMERCADOS EIRELI                ","EM ROMANEIO",2022-12-16,,,,36.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","BENGALA SUPERMERCADO LTDA               ","EM ROMANEIO",2022-12-16,,,,113.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","VIANNA SUPERMERCADOS LTDA               ","EM ROMANEIO",2022-12-16,,,,27.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","YOSHIE EMPORIO E MERCEARIA LTDA - EPP   ","EM ROMANEIO",2022-12-16,,,,2.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","YOSHIE EMPORIO E MERCEARIA LTDA - EPP   ","EM ROMANEIO",2022-12-16,,,,61.0
226186,"DIEGO REMORINI MENDES                   ","MARIA TERESA DE OLIVEIRA ANDRINI EIRELI ",FATURADO,2022-12-15,2022-12-16,16/12/2022,08:35,20.0
226186,"DIEGO REMORINI MENDES                   ","MARIA TERESA DE OLIVEIRA ANDRINI EIRELI ",FATURADO,2022-12-15,2022-12-16,16/12/2022,08:35,225.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MERCADINHO ACOPIARA LTDA                ","EM ROMANEIO",2022-12-16,,,,49.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","SHIMAPEL COM. E REPRESENTACOES          ","EM ROMANEIO",2022-12-16,,,,30.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MARIAS COMERCIO DE ALIMENTOS E APOIO ADM","EM ROMANEIO",2022-12-16,,,,78.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","EQUILIBRIO COMERCIO DE ALIMENTOS EIRELI ","EM ROMANEIO",2022-12-16,,,,56.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","SUPERMERCADO SUBLIME CARMELA LTDA       ","EM ROMANEIO",2022-12-16,,,,43.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MERCADINHO VILA NOVA BONSUCESSO LTDA    ","EM ROMANEIO",2022-12-16,,,,147.0
